"id","name","geom"
298,"Qasim Auezov","0101000020E6100000080A174DC2E44D40415CDEC1F4744540"
299,"Respo","0101000020E6100000F809568B3EC84D40CD3AE3FBE23A4540"
300,NULL,"0101000020E610000043C6A354C2CC4D40BC71F7DE84404540"
301,NULL,"0101000020E610000003684AA1E2CF4D409A7F4F070D384540"
302,"Qoratosh dahasi","0101000020E6100000B6ACB13A284F51401C5E10919AA84440"
303,"Guliston mavzesi","0101000020E61000005932C7F22E4A514006781C5080A14440"
304,"Irrigator dahasi","0101000020E610000092BEFF45065351409BA7DF2AF4A84440"
305,"Olmazor dahasi","0101000020E61000004B3E7617A84F514010AD156D8EA74440"
306,"Yunusobod 7 mavzesi","0101000020E61000006B36453646515140F2310EE48FAF4440"
307,"Sirg'ali 6 dahasi","0101000020E6100000A8435D5AC34D51406FE877ABF89C4440"
308,"Hodjayev dahasi","0101000020E6100000EC191DEBBD4B5140AEE06D94ABAD4440"
309,"TashGosMi Shifokorlar dahasi","0101000020E6100000230D13B2984B514070AE06CD53AE4440"
310,"Qo'yliq 6 mavzesi","0101000020E6100000B898FAD48C525140E6BADF579B9F4440"
311,"Quruvchilar dahasi","0101000020E610000059A65F22DE5051405C87B4D7CC9B4440"
312,"Tashselmash dahasi","0101000020E61000009A1540E7A45351401BF8ACC66DA74440"
313,"Bo'ston daxasi","0101000020E61000009F60B5E853185240FF678302A5624440"
314,"Samanbay APJ","0101000020E6100000FFFC080D0EC94D403FD12B54ED404540"
315,"Chilonzor 3 mavzesi","0101000020E61000009071207F444E5140C84851C2A7A44440"
316,"Mikrorayon 3/1 ( Ittifoq mahalla)","0101000020E6100000BF243A70F3F65040808868CFC00E4440"
317,"C2 B Sayiljoyi maxallasi","0101000020E6100000AAC3C02962F4504009AC7713D7104440"
318,"Navro'z daxasi","0101000020E610000011BF0754A4425140D76432C1158D4440"
319,"Keńes awıl","0101000020E6100000F6871C1142D24D40D910D20957B54540"
320,"Ernazar Jarma","0101000020E6100000E69887A7B2CF4D40BAEEF7D566B34540"
321,"Qiyot (C-5) dahasi","0101000020E61000009392793FC951514075221C0EA6A94440"
322,"Eski shahar","0101000020E61000002F5A36293B735040D2A68F65666F4340"
323,"Roguzar","0101000020E6100000DD45F35BCF7350404A5C6CFF6F704340"
324,"Samarqand","0101000020E61000009D3FB7E1C17350402942EA76F66F4340"
325,"5-mitti tuman","0101000020E6100000C8A53B9949725040F276291A106B4340"
326,"Tong daxasi","0101000020E6100000000E901E7542514014E6E214C28D4440"
327,"5A kichik nohiya","0101000020E61000006E241AEEEDE651402FAAA0FDA37F4440"
328,"Avtomobilchi guzar","0101000020E610000052BAF42F49535140A085A9D2BB9B4440"
329,"Doslıq makan puxaralar jıyını","0101000020E6100000554FE61F7D834D40E3EB21D04FE44540"
330,"Moynaq makan puxaralar jıyını","0101000020E61000007E1EA33CF3824D40DA6C510BCAE04540"
331,"Tallı ózek makan puxaralar jıyını","0101000020E610000012D3CFE517844D408FBAE70A00E34540"
332,"Jayxun makan puxaralar jıyını","0101000020E61000006071DD3939844D40E14CA7D0D4E14540"
333,"Aral makan puxaralar jıyını","0101000020E610000001857AFA08834D4072666089ACE14540"
334,"поселок Нефтебаза","0101000020E6100000AE69392BFDB64D40ECACCC4A49324540"
335,"Góne qala","0101000020E6100000872870FC9ABC4D40832F4CA60A374540"
336,NULL,"0101000020E610000074C872B790B64D40825259B9BC334540"
337,"Ózenkól-2 massivı","0101000020E61000007484679D4CCD4D40D34D6210583A4540"
338,"Texnik awıl","0101000020E610000058BE78509A934D40A764EF7B8AC84540"
339,"Sarikulka","0101000020E6100000C96E0B3B3152514009A469F57AA44440"
340,"Tuba","0101000020E61000000092448A5CBD4D40589DE62ED3384540"
341,"Aybek xojalıǵı","0101000020E6100000FA4C518946BE4D40707CED9925364540"
342,"C-12","0101000020E61000003FA1E8CB1C515140744A9B0535AA4440"
343,"Alim awıl","0101000020E61000005A21F6532DCA4D40DFF8DA334B2E4540"
344,"Актепа","0101000020E610000096E6FB4E38A751400C9AF1118C844440"
345,"Военный городок","0101000020E6100000F3C1D77C814D514047F9EEFBDCA04440"
346,"Chilonzor G9 mavzesi","0101000020E6100000FAD005F5AD4C5140BD789A2732A54440"
347,"КС-5","0101000020E610000038A4AC3A06B94D406EB3C23E4B344540"
348,"Anarkulov daxasi","0101000020E61000000D665DEDF2445140483A5EDCA1904440"
349,"Temir jol kishi rayonı","0101000020E6100000AC4E7397696D4D4079268F029F854540"
350,NULL,"0101000020E61000000B92E3F32F6C4D404CC7F7205F854540"
351,NULL,"0101000020E6100000B0A481C41B6C4D4080E3214212864540"
352,"Rakat mahallasi","0101000020E6100000BB8BE6B79E4F51402F9B4A500DA54440"
353,"Rakatboshi mahallasi","0101000020E61000005AEB30CB4350514082E8A45247A64440"
354,"Yangizamon dahasi","0101000020E610000071ED9F02BB525140B9CFE0A58AA34440"
355,"Sirg'ali 6A dahasi","0101000020E610000088C0ECF9754D514035FBF2B85E9D4440"
356,"Qo'yliq 7 mavzesi","0101000020E6100000D3C5014F3552514041518F238C9F4440"
357,"Chuqurqishloq","0101000020E6100000C4D78D2DBAB750408AA5ED04A0874340"
358,"Pastdarhon","0101000020E6100000A7D2AAF12D4D5140291EBC1BB09E4440"
359,"Qubla-shıǵıs sanaat zonası","0101000020E61000007373E08BE5D24D40E4D308A293324540"
360,"Aydın jol MPJ","0101000020E6100000F847293284254E4086CB2A6C06834540"
361,"Ǵarezsizlik MPJ","0101000020E610000007D968EF42234E401A5822ABB6834540"
362,"Кавчинони боло махалля","0101000020E6100000990A968FC9BE5040D99596917ACD4340"
363,"Farovon massivi","0101000020E61000009BF4087FD0D350402F4FE78A529F4240"
364,"Qonshı MPJ","0101000020E6100000AC144C46DFE34D402E4613DED4734540"
365,"Qarako'l MPJ","0101000020E61000000612143FC6E64D40C4375ECB75774540"
366,"Obod Makon dahasi","0101000020E610000067CA98CCC2535140674A46297CA54440"
367,"Jipek joli MPJ","0101000020E6100000684DE262FBE24D401F8E6445C3764540"
368,"Boz awıl","0101000020E61000008F78680EFFCC4D404781F4030D364540"
369,"5/1B dahasi","0101000020E61000005428C1D1C4845140EFCFA0FC38804440"
370,"3 kichik nohiya","0101000020E610000075F002DB77E65140CF447D3782804440"
371,"Bektemir (Suvchi) dahasi","0101000020E6100000125D610B0B585140A6A1A1DA3BA04440"
372,"Moynaq City kishi rayonı","0101000020E610000004464DAA6C834D40C9C9C4AD82E44540"
373,"7 kichik nohiya","0101000020E6100000318F464FDB1950407448C55AD7DE4340"
374,"Gulzor mahallasi","0101000020E6100000E264D12AE95251408E829664D3954440"
375,"25 «A»-kishi rayon","0101000020E6100000A5773B0CF7D24D405DF34F15F8384540"
376,"25-shi kishi rayon","0101000020E6100000D27AAEA536D24D40E92EE46C95394540"
377,"24-shi kishi rayon","0101000020E61000000718A76B37D14D400A6D9450553A4540"
378,"23-shi kishi rayon","0101000020E6100000CA87A06AF4D14D4003C12D69D6384540"
379,"20-shi kishi rayon","0101000020E6100000C914BD9D8ED04D40929D6D24BF394540"
380,"21-shi kishi rayonı","0101000020E6100000D019074D01D04D404B0C5DE4F9384540"
381,"22-shi kishi rayon","0101000020E6100000A251706715D14D4093F47A4155384540"
382,"27-shi kishi rayon","0101000020E6100000B77A4E7ADFCB4D402E01F8A7543C4540"
383,"26-shi kishi rayon","0101000020E61000009240834D9DCA4D40E0DFFB766D3C4540"
384,"Sirg'ali 5A dahasi","0101000020E61000000282397AFC4C5140B41B2213959C4440"
385,"Shaldiramoq massivi","0101000020E6100000D759E3222DBC5140D1AD7C3B2E434440"
386,"4 kichik tuman","0101000020E6100000FE55911B8FE651401DE967452F7F4440"
387,"5 kichik nohiya","0101000020E6100000880E266A8EE651401B8D32D1D67F4440"
388,"1 kichik tuman","0101000020E61000005023E3079DE55140B1B90FE5B0804440"
389,"2 kicik tuman","0101000020E6100000090ACDBFA7E55140AB9DBC23BE7F4440"
390,"3-shi kishi rayon","0101000020E6100000D8A9A8B008B94D400FD3BEB9BF344540"
391,"7- Mingchinor daha","0101000020E61000002A74B91C8AE75140374F1A0F5B814440"
392,"6 daha","0101000020E6100000FD91D8A4914F4E40D2623ABE07C84440"
393,"Ural kazakları elatı","0101000020E6100000F0E9A001ABC74D40D37CDF09073B4540"
394,"Bestóbe","0101000020E61000006EA873A0E2DF4D40D84A43E8FB2B4540"
395,"Mayjap massivı","0101000020E6100000EAE51CE159234E40D426F33405824540"
396,"Abat makan MPJ","0101000020E6100000ECD973999AE14D40E305C71B4F784540"
397,"Gujimli MPJ","0101000020E6100000357804DC98E24D40D126E208AD784540"
398,"Orjap MPJ","0101000020E6100000F910548D5EE04D409AB4A9BA47774540"
399,"Sarıkól","0101000020E6100000CEDF844204C84D402C02AD0A1E3A4540"
400,"Abat makan MPJ","0101000020E61000005D78149D1BE44D408F6CAE9AE7774540"
401,"Kukshi qala MPJ","0101000020E610000018FA168C00E44D40B8109A136A784540"
402,"8-chi mikrorayon","0101000020E6100000193BE12538635140F254D16927BB4440"
403,"10-й микрорайон","0101000020E6100000ED647094BC625140CA8745B181BA4440"
404,"Konstruktorlar mavzesi","0101000020E61000001D71C8065264514075ABE7A4F7BA4440"
405,"9-kichik nohiyasi","0101000020E6100000BBAE04F7A8635140738BAF2C87BA4440"
406,"1-chi mikrorayon","0101000020E610000069F68AB8CA645140FFECA2433BBE4440"
407,"2-chi mikrorayon","0101000020E6100000E9B23D1F8A645140B03495EAA7BE4440"
408,"3-chi mikrorayon","0101000020E61000006A90381AF6645140DF420D9535BF4440"
409,"4-chi mikrorayon","0101000020E61000001A3790896F6551405B6FE5362BBF4440"
410,"Mikrorayon","0101000020E61000007D7C9D2F515751408AB6BEA3217F4440"
411,"Регистан","0101000020E61000000D384BC972BE504091B41B7DCCD34340"
412,NULL,"0101000020E6100000FC6541727CBA4F4016F88A6EBD114440"
413,NULL,"0101000020E6100000093AB58E05BB4F400B20216F5E114440"
414,NULL,"0101000020E6100000B12DA814E0BB4F408E8E50D8EA104440"
415,NULL,"0101000020E61000002C19B61C9EBA4F4000B9B365AF0F4440"
416,"Guliston kichik tumani","0101000020E61000005766005E55F95040C2397E03EE244340"
417,"Mexanizatorlar qalashası","0101000020E6100000D7FB8D76DC214E40076B52C02C844540"
418,"Shaǵalawıl","0101000020E610000019C2D6112CCE4D406557B5FF5C354540"
419,"Suvsoz-1","0101000020E6100000345FCA65C8575140F3936A9F8E9F4440"
420,"Temir jol guzari MPJ","0101000020E61000002AE09EE74FE64D40C857A76F3E764540"
421,"Berdaq MPJ","0101000020E6100000BB5F05F86EE44D400AAEA877A7764540"
422,"Sirg'ali 7A dahasi","0101000020E610000091EEE714644D5140948F38BFBC9B4440"
423,"TTZ 2 dahasi","0101000020E6100000C9981650835851402F89B3226AAD4440"
424,"Maxalla №27 Dustlik","0101000020E61000007DD4BA6823514E40F88DAF3DB3C54440"
425,"Saltır Qıpshaqlar awılı","0101000020E61000001D2DBDEC8DE44D40A61595C3DD8C4540"
426,"Энергетики","0101000020E6100000E59CD843FB7B514095DD27A2BAD04440"
427,"Aviasozlar 1 dahasi","0101000020E61000005A58816BB85651403F9B0B1291A44440"
428,"Residence of the President Shavkat Mirziyoyev","0101000020E61000007685E39ED361514076F05D94EAB44440"
429,"Дача Ислама Каримова","0101000020E61000009908C0E4EB815140DED7929F9ED54440"
430,"28-shi kishi rayon","0101000020E61000007989FBD9D9D24D40E43E83972A3B4540"
431,"Oqtepa Soxil buyi turar joy majmuasi","0101000020E6100000F05014E8134D51402A3CC32F50A64440"
432,"Tirsakobod mahallasi","0101000020E6100000D2BD9877E64C51407270E998F39F4440"
433,"Олмачи махалля","0101000020E610000092167838CB545140588748F201A94440"
434,"Sharaf Rashidov's residence","0101000020E610000078F013075050514098F2C6EEA7A64440"
435,"Ульфат","0101000020E6100000D4C21B881B5451402117E64EFAA14440"
436,"Заготзерно","0101000020E61000008BEDA4741F545140D3F2A89D06A44440"
437,NULL,"0101000020E61000002B5D0BC4FC2A4E408C063AA462B44440"
438,"Tazaqiyat","0101000020E6100000EBC726F9112E4E40DA03ADC090B44440"
439,"Buzxana","0101000020E6100000F17739364C2A4E40FBDA44775AB24440"
440,"Uchuvchilar shaharchasi","0101000020E610000082829C410D5251408008162C7AA24440"
441,"Shımbay shayxana","0101000020E6100000AD31E884D0CC4D408D800A47903D4540"
442,"1-shi kishi rayon","0101000020E61000001DECA8C53BCB4D40797764AC362A4540"
443,"2-shi kishi rayon","0101000020E6100000C3013E8919CC4D40598B4F01302B4540"
444,"Sirg'ali 3A dahasi","0101000020E61000004A20CABCFA4C51407724A82BE99B4440"
445,"Sirg'ali 9A dahasi","0101000020E6100000FB100A00C44C5140F887D283279B4440"
446,"Тахатапуль","0101000020E6100000ED992501EA5051401B8524B37AAB4440"
447,"Medqalasha","0101000020E6100000CBFDC4B766CF4D40A41F68603F3C4540"
448,"Navro'z mahallasi","0101000020E61000005204DD03195651402A49E87816AE4440"
449,"Pojarnıy gorodok","0101000020E6100000A15C644C0BCB4D40BB8C518D4D2B4540"
450,"A. Jomiy mahallasi","0101000020E610000052A3EB1DC9345140DA70FD6085244440"
451,"Ma'rifat mahallasi","0101000020E610000031BA17F34E345140BE0B00FA22214440"
452,"Ko'kcha","0101000020E61000007963F7D3B54D51404C05CBC7A4A94440"
453,"Mahallasi № 4 ''YUQORI BOG'","0101000020E61000005044752964534E40C48DA559EAC74440"
454,"Mahalla № 3 MARIFATCHILAR","0101000020E610000034034B64D54D4E4058AB764D48C74440"
455,"Mahalla № 2 FERUZ","0101000020E61000000FDB711EA94E4E40EDF71FF4C7C74440"
456,"Mahalla № 1 MUSTAQILLIK'","0101000020E6100000A8A8FA95CE4F4E405D5AC3FB60C84440"
457,"mahalla № 6 Beshmergan","0101000020E6100000DA6F928BD6524E40C3EEE0CC54C54440"
458,"Mahallasi № 5 Аl-Horazmiy'","0101000020E610000022122ADD02524E40AD6301B8FEC74440"
459,"Mahalla № 7 SHODLIK","0101000020E61000004A230B3D07524E404C1C7920B2C84440"
460,"Mahalla № 8 GULSHAN","0101000020E6100000B21E08DA2E514E40E1174D1D9AC74440"
461,NULL,"0101000020E6100000EC27AD09B3514E4034C467A153C64440"
462,"НАВБАХОР район №10","0101000020E61000007F283D78924F4E4032F7DA7DD8C64440"
463,"Avesto район №11","0101000020E61000004F13C7CBE44E4E402043C70E2AC64440"
464,"M'ashal район №12","0101000020E6100000AA32E774B44E4E40DC86ACC9AEC54440"
465,"Birodarlik mahallasi","0101000020E6100000337271AFA75151402D32F092EEA24440"
466,"Yangi xayot Mahalla №13","0101000020E61000001371299DFE544E40EF37DA71C3C54440"
467,NULL,"0101000020E61000008BB84AC164524E406CFF14D8ADC74440"
468,"YANGI OBOD MAHALLASI № 16","0101000020E6100000045D56BCEC564E40FA731B1E0CC44440"
469,"SAXOVAT Mahalla №17","0101000020E61000006CEDD8637D534E4073B1B3322BC74440"
470,"Moyariq mahallasi","0101000020E610000084F5DAC7E54D5140015EB06543B04440"
471,"JAMBUL Mahalla №19","0101000020E61000003944DC9C4A544E4019051C9D4EC74440"
472,"BOBUR Mahallasi №19","0101000020E6100000A03C878D0D554E409F115B30A7C44440"
473,"Axil maxallasi","0101000020E6100000FCD29112714E5140ABED81B119B14440"
474,"Obi Hayot Mahalla №20","0101000020E61000007A3DF3CD91544E40B11298F331C64440"
475,"NAVRUZ Mahallasi №21","0101000020E61000009358ADA7B14B4E40EB6E9EEA90CA4440"
476,"ISTIKLOL Mahalla №22","0101000020E610000099AE714749504E405DECACCC4AC74440"
477,"Toza bog'  Mahalla №24","0101000020E61000005EE68585A44D4E40C3B645990DC84440"
478,"Kŷхна қалъа Mahalla №23","0101000020E6100000F77DEEBA6D4F4E400B11CBC1C7C74440"
479,"UMUD Mahalla №25","0101000020E610000029780AB9524E4E40ED5921F653C84440"
480,"JINGOVUZ Mahalla №26","0101000020E610000027497C934B4D4E40859F9339F1C54440"
481,"TEMIR YOLCHI Mahalla № 28","0101000020E6100000C0A8EEDB5A504E401250E10852C54440"
482,"БАЙНАЛМИНАЛЧИ Mahalla № 29","0101000020E61000007DBC4681F44D4E407FE1F0DD41C94440"
483,"OLIMPIYA Mahalla №30","0101000020E610000003F7F2F1BF4D4E407986BA59CDC84440"
484,"GULCHILAR Maxalla №31","0101000020E610000068ECA6EF90514E4050A6762BF0C64440"
485," OLMA BOG' Maxalla №36","0101000020E61000003F52448655514E4066715A4B5CC74440"
486,"JALOLLADDIN MANGUBERDI Mahalla №37","0101000020E6100000C933D4CD6A4E4E40E426B4F688C84440"
487,"BUSTON Maxalla №32","0101000020E610000095922FB2AE534E40FBB8910DFFC44440"
488,"Miskin mahallasi","0101000020E6100000094DB791575051402FF2576DA3AD4440"
489,"KAMOLOT Mahalla №33","0101000020E61000004CC79C67EC504E4016B88663A7C94440"
490,"VOKZAL Mahalla №40","0101000020E61000009F14F76926514E4002614C9FC2C44440"
491,"ZIYOKARLAR Mahalla №34","0101000020E6100000F913950D6B4A4E40DED8FD744DCB4440"
492,"ISLOMOBOD Mahalla №38","0101000020E61000004557D8C2E24A4E40C99063EB19CA4440"
493,"NURLI HAYOT Mahalla №39","0101000020E6100000B9C89816504C4E409DFEA2BA6FC84440"
494,"Namuna mahallasi","0101000020E61000004523449EC94F51400C73823639AB4440"
495,"Qorasaroy mahallasi","0101000020E6100000CAB3812AA44F51400BCAD9E0E9AB4440"
496,"Xonchorbog' mahallasi","0101000020E61000001A6EC0E7075051409276A38FF9AB4440"
497,"Guruch Ariq mahallasi","0101000020E610000001B15BBA384F51401372EF2B20AC4440"
498,"Binokor Mahalla №35","0101000020E61000001570CFF3A7544E40089DC6ACCDC74440"
499,"Taraqqiyot mahallasi","0101000020E610000068C06A766E4F5140DD79E2395BAD4440"
500,"1-mitti tuman","0101000020E6100000729879BCDA7250408C61F316B46C4340"
501,"2-mitti tuman","0101000020E610000026506969937250406CC94F4FC46C4340"
502,"6-mitti tuman","0101000020E6100000B1FDBF458272504027F6D03E566A4340"
503,"7-mitti tuman","0101000020E61000007D0ADBAAFF7150403A330BFEC86A4340"
504,"Achabod mahallasi","0101000020E61000009C1E6F4D954E5140272EC72B10AC4440"
505,"Paxtazor mitti tumani","0101000020E61000008E80C0B975735040CEE9680BBE6A4340"
506,"Qarshi City","0101000020E6100000C42E40915D715040FA9CBB5D2F6B4340"
507,"Mustaqillik","0101000020E6100000E03AB5E93E765040D7CD7B52DC6E4340"
508,"Tutoq","0101000020E6100000A230DE45CE755040D6C33CD0AF6C4340"
509,"Xonobod","0101000020E6100000C64E78094E755040980D7C56E36E4340"
510,"Sputnik","0101000020E6100000D0645AF67F6F5040C8878F3E9C694340"
511,"Guzarboshi mahallasi","0101000020E61000004650EBEC9A4E51406724E76965AB4440"
512,"Hazrati Imom mahallasi","0101000020E61000006553AEF02E4F514070A1E1838DAB4440"
513,NULL,"0101000020E610000062934616FA705040C7AEFE19EF6B4340"
514,"Chiltug'on mahallasi","0101000020E610000073092C257050514001289023E7AB4440"
515,"Hofiz Kuhakiy mahallasi","0101000020E6100000D834A5AB2A4F5140E27899BC5CAA4440"
516,"Xastimom mahallasi","0101000020E610000013B06719734F51403A2CC36E8EAA4440"
517,"Abu Bakr Shoshiy mahallasi","0101000020E61000008636A5611D4F51406744696FF0AA4440"
518,"Qushtut mahallasi","0101000020E6100000CF9959F0C74E51407E12E9C8DBAA4440"
519,NULL,"0101000020E6100000E55BC41C2973504057E2A6ABE0704340"
520,"Xislat mahallasi","0101000020E61000002394089E8C4B5140F49E6FB0DCAD4440"
521,"Chig'atoy-Oqtepa mahallasi","0101000020E61000000E805DF2E44B514084A0A3552DAD4440"
522,"Chig`atoy Darvoza mahallasi","0101000020E6100000D3D281516E4E5140A8EA7992CFAA4440"
523,"Quyosh mahallasi","0101000020E610000066F84F37D04D51400C61904F23AB4440"
524,"Allon mahallasi","0101000020E6100000DE095119DA4D514080B74082E2AB4440"
525,"Shifokorlar shaharchasi","0101000020E610000075498BE9F85750405AF3E32F2D0B4440"
526,"Paxta mahallasi","0101000020E61000001021AE9C3D4E5140CA7B8B3D6AAE4440"
527,"Shifokorlar shaharchasi","0101000020E6100000C8D52368274B51401510A49C79AD4440"
528,"Jiydali mahallasi","0101000020E61000000A54B593F74B5140B01EF7ADD6AE4440"
529,"1-Rustam","0101000020E610000083908719F5BF50400AD39C610FD14340"
530,"2-Rustam","0101000020E6100000450A0A28F9BF5040BC7669C361D04340"
531,"3-Rustam","0101000020E6100000C1F6DDBE58C05040C57B69E5B9D04340"
532,NULL,"0101000020E6100000D92F8E80C05850407C6DECC8470A4440"
533,"17-kichik nohiya","0101000020E610000051C8844E3E585040C758B78B7A0E4440"
534,"7-kichik nohiya","0101000020E610000081E8EEDFE1575040C901BB9A3C0E4440"
535,"6-kichik nohiya","0101000020E610000026C79DD241585040359DF8C5000D4440"
536,"5-kichik nohiya","0101000020E61000009159620A7B585040FCAB22371E0C4440"
537,"4-kichik nohiya","0101000020E6100000BD2319285F585040861C5BCF100B4440"
538,"3-kichik nohiya","0101000020E6100000E8001CD62F585040B288BC40A40B4440"
539,"2-kichik nohiya","0101000020E610000039590F04ED5750406A013510260C4440"
540,"1-kichik nohiya","0101000020E6100000F8C19E1BBF575040CFD5FB32BD0C4440"
541,"9-kichik nohiya","0101000020E61000004781F4038D5750409E978A8D790F4440"
542,"10-kichik nohiya","0101000020E610000000C79E3D1757504002A32655360F4440"
543,"Yuqori qishloq","0101000020E61000009EFBBCF355575040FBA3B95F4F104440"
544,"Ammag'on","0101000020E6100000676B330436B35040DFCC9EBAA8844340"
545,"Yoshlik","0101000020E61000003E1757A6A959504096E1896A5B0E4440"
546,"1-Bershabot","0101000020E610000078279F1EDB525040D4EE5701BE1E4440"
547,"2-Bershabot","0101000020E6100000AF6F719E7B5350407ACD61AD901F4440"
548,"Safedmun","0101000020E61000009ACFB9DBF51A5040F4FC69A33ADE4340"
549,"Olotxona","0101000020E61000005051F52B9D1A5040E0336D5A84DE4340"
550,"Burqut","0101000020E61000001A06E22B701A5040934F34B4A6DE4340"
551,"Charx Komolon-2 mahallasi","0101000020E6100000BA3F2839714E514003E55BC41CA64440"
552,"Quyi Darveshi","0101000020E61000007BAEA53627085040CBC463F5FDDB4340"
553,"Yuqori Darveshi","0101000020E610000002C177F6F0085040C9FFE4EFDEDC4340"
554,"Lutfiy mahallasi","0101000020E61000000FF0A485CB4C51407CEB68C130A64440"
555,"Qatortol-1 mahallasi","0101000020E6100000D36BB3B1124D5140780F2B37ACA54440"
556,"4-mavze","0101000020E6100000E186CE21DF3151402DE285BE05424440"
557,"6-mavze","0101000020E61000005F0CE544BB3251407220DA7D7D414440"
558,"2-mavze","0101000020E6100000E24515B47F315140B73B10FEEA3F4440"
559,"Sharq Tongi mahallasi","0101000020E610000049241B59C34A5140EA7EA9FAF0A14440"
560,"Sharof","0101000020E61000002E69D6636C4A5140453AF2F6D6A14440"
561,"Mirobod","0101000020E61000005484E5194551514054FB1983F3A44440"
562,"Hamid Sulaymonov mahallasi","0101000020E6100000BC934F8FED505140250BF37920A54440"
563,"Xayrobod mahallasi","0101000020E61000001491065C7C4B514098C4B4CAA7A14440"
564,"Xonto`pi mahallasi","0101000020E6100000CB21F3122D4B51404A404CC285A14440"
565,"Naqqoshlik","0101000020E61000009EAE939FF94C51405DFDD8243FA24440"
566,"Aklan mahallasi","0101000020E6100000473767E92F4D5140810B0D1F6CA84440"
567,"Beshqayrog'och mahalasi","0101000020E610000006C13E952E4A51402B9F8AC0FDA54440"
568,"XATP-16","0101000020E61000000F176F1A91C94D40FC901216703A4540"
569,"Beshqo'rg'on mahallasi","0101000020E61000001821E120464B5140456FA763849E4440"
570,"Dombrobod mahallasi","0101000020E610000077741200524D51407AF0243328A14440"
571,"Abdulla Qahhor mahalla","0101000020E61000004717409D97505140839C418D8CA44440"
572,"Gavxar mahallasi","0101000020E6100000B08D78B29B4D5140938D075BECA14440"
573,"Katta Do'mbirobod mahallasi","0101000020E6100000D8CC6B36204D51403F912749D7A14440"
574,"Yakkabog' mahallasi","0101000020E6100000B3672A1F5D4C514090EE8C5B71A14440"
575,"Qatortol-2 mahallasi","0101000020E61000004D309C6B984C51402345099F52A24440"
576,"Zaminobod mahallasi","0101000020E610000093BDEF294A5151406AA33A1DC8A24440"
577,"Bes saǵa","0101000020E610000055850662D9C74D40AE43DA6BE63F4540"
578,"Bilimdon mahallasi","0101000020E6100000E2B1FA7E455451402E15658055A04440"
579,"Damariq mahallasi","0101000020E6100000DBC93BE2EB505140C68E215BF1A34440"
580,"Gulobiyon","0101000020E6100000A10A24CD441A5040A91B83A9C1DE4340"
581,"Ot-chopar-1 mahallasi","0101000020E610000046C2AD71EC525140A8B7F589F2AC4440"
582,"Labzak mahallasi","0101000020E610000013EE95792B515140C28A53AD85AA4440"
583,"Niyozova","0101000020E61000007694394C6A4D514007A4B38295AB4440"
584,"Sirg'ali 8A dahasi","0101000020E6100000B10EEC9D764C51409EF419AB289B4440"
585,"65 mavze","0101000020E61000001AC80E85AA505140E11EF065471C4440"
586,"Q'o'rgontepa mahallasi","0101000020E6100000198F5209CF6451403B66EABF18A74440"
587,"Charx Komolon-1 mahallasi","0101000020E6100000C8940F41D54E514019BB8E82F1A54440"
588,"Yo‘ldosh (Sputnik) 9 dahasi","0101000020E6100000C7D97404704E51407FFB952941994440"
589,"Gulbozor mahallasi","0101000020E61000004F3A36A7374F51403656629E95A94440"
590,NULL,"0101000020E6100000A5A54D30F7DD50408371CBA20BDF4340"
591,"Yangi Choshtepa","0101000020E610000097941689644C5140413E3267C79D4440"
592,"Yunusobod 1 mavzesi","0101000020E6100000A054FB743C52514024A01DCB16AD4440"
593,"Besh-Yog`och mahallasi","0101000020E6100000713150630C5051403ACAC16C02A74440"
